,Course Name,Major
19715,Prerequisites:,Physics
19716,"No previous courses in Physics are assumed, although Physics 10 is recommended",Physics
19717,Hours & Format,Physics
19718,Fall and/or spring:,Physics
19719,15 weeks - 2 hours of lecture and 1 hour of discussion per week,Physics
19720,Additional Details,Physics
19721,Subject/Course Level:,Physics
19722,Physics/Undergraduate,Physics
19723,Grading/Final exam status:,Physics
19724,Letter grade. Final exam required.,Physics
19725,Physics of Music:,Physics
19726,Read Less [-],Physics
19727,PHYSICS C21,Physics
19728,3 Units,Physics
19729,"Terms offered: Spring 2020, Spring 2019, Spring 2018",Physics
19730,"What can we learn about the nature of reality and the ways that we humans have invented to discover how the world works? An exploration of these questions through the physical principles encountered in the study of music. The applicable laws of mechanics, fundamentals of sound, harmonic content, principles of sound production in musical instruments, musical scales. Numerous illustrative lecture demonstrations will be given. Only the basics",Physics
19731,of high school algebra and geometry will be used.,Physics
19732,Physics and Music:,Physics
19733,Read More [+],Physics
19734,Rules & Requirements,Physics
19735,Prerequisites:,Physics
19736,"No previous courses in Physics are assumed, although Physics 10 is recommended",Physics
19737,Credit Restrictions:,Physics
19738,Students will receive no credit for Physics C21/Letters and Science C70W after completing Physics 21. A deficient grade in Physics 21 may be removed by taking Physics C21/Letters and Science C70W.,Physics
19739,Hours & Format,Physics
19740,Fall and/or spring:,Physics
19741,15 weeks - 2 hours of lecture and 1 hour of discussion per week,Physics
19742,Additional Details,Physics
19743,Subject/Course Level:,Physics
19744,Physics/Undergraduate,Physics
19745,Grading/Final exam status:,Physics
19746,Letter grade. Final exam required.,Physics
19747,Also listed as:,Physics
19748,L & S C70W,Physics
19749,Physics and Music:,Physics
19750,Read Less [-],Physics
19751,PHYSICS 24,Physics
19752,1 Unit,Physics
19753,"Terms offered: Fall 2020, Fall 2019, Spring 2019",Physics
19754,"The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester.",Physics
19755,Freshman Seminars:,Physics
19756,Read More [+],Physics
19757,Rules & Requirements,Physics
19758,Repeat rules:,Physics
19759,Course may be repeated for credit when topic changes.,Physics
19760,Hours & Format,Physics
19761,Fall and/or spring:,Physics
19762,15 weeks - 1 hour of seminar per week,Physics
19763,Additional Details,Physics
19764,Subject/Course Level:,Physics
19765,Physics/Undergraduate,Physics
19766,Grading/Final exam status:,Physics
19767,The grading option will be decided by the instructor when the class is offered. Final exam required.,Physics
19768,Freshman Seminars:,Physics
19769,Read Less [-],Physics
19770,PHYSICS 39,Physics
19771,1.5 - 4 Units,Physics
19772,"Terms offered: Spring 2010, Spring 2009, Fall 2008",Physics
19773,Enrollment limited to 20 students per section. Physics seminar course designed for both non major students and students considering a major in physics. Topics vary from semester to semester.,Physics
19774,Lower Division Physics Seminar:,Physics
19775,Read More [+],Physics
19776,Rules & Requirements,Physics
19777,Prerequisites:,Physics
19778,Enrollment by consent of instructor during the week of pre-enrollment. Consult bulletin boards outside 366 Le Conte for more information,Physics
19779,Repeat rules:,Physics
19780,Course may be repeated for credit without restriction.,Physics
19781,Hours & Format,Physics
19782,Fall and/or spring:,Physics
19783,15 weeks - 1.5-4 hours of seminar per week,Physics
19784,Summer:,Physics
19785,6 weeks - 3.5-10 hours of seminar per week,Physics
19786,Additional Details,Physics
19787,Subject/Course Level:,Physics
19788,Physics/Undergraduate,Physics
19789,Grading/Final exam status:,Physics
19790,The grading option will be decided by the instructor when the class is offered. Final exam required.,Physics
19791,Lower Division Physics Seminar:,Physics
19792,Read Less [-],Physics
19793,PHYSICS 49,Physics
19794,1 - 3 Units,Physics
19795,"Terms offered: Fall 2018, Spring 2018, Fall 2017",Physics
19796,"Students with partial credit in lower division physics courses may, with consent of instructor, complete the credit under this heading.",Physics
19797,Supplementary Work in Lower Division Physics:,Physics
19798,Read More [+],Physics
19799,Rules & Requirements,Physics
19800,Repeat rules:,Physics
19801,Course may be repeated for credit without restriction.,Physics
19802,Hours & Format,Physics
19803,Fall and/or spring:,Physics
19804,15 weeks - 0 hours of independent study per week,Physics
19805,Summer:,Physics
19806,8 weeks - 1-3 hours of independent study per week,Physics
19807,Additional Details,Physics
19808,Subject/Course Level:,Physics
19809,Physics/Undergraduate,Physics
19810,Grading/Final exam status:,Physics
19811,Letter grade. Final exam not required.,Physics
19812,Supplementary Work in Lower Division Physics:,Physics
19813,Read Less [-],Physics
19814,PHYSICS 77,Physics
19815,3 Units,Physics
19816,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19817,"Introductory scientific programming in Python with examples from physics. Topics include: visualization, statistics and probability, regression, numerical integration, simulation, data modeling, function approximation, and algebraic systems. Recommended for freshman physics majors.",Physics
19818,Introduction to Computational Techniques in Physics:,Physics
19819,Read More [+],Physics
19820,Rules & Requirements,Physics
19821,Prerequisites:,Physics
19822,Math 1A; Physics 5A or 7A (which may be taken concurrently) or permission of instructor,Physics
19823,Hours & Format,Physics
19824,Fall and/or spring:,Physics
19825,15 weeks - 2 hours of lecture and 2 hours of workshop per week,Physics
19826,Summer:,Physics
19827,10 weeks - 3 hours of lecture and 3 hours of workshop per week,Physics
19828,Additional Details,Physics
19829,Subject/Course Level:,Physics
19830,Physics/Undergraduate,Physics
19831,Grading/Final exam status:,Physics
19832,Letter grade. Alternative to final exam.,Physics
19833,Introduction to Computational Techniques in Physics:,Physics
19834,Read Less [-],Physics
19835,PHYSICS 88,Physics
19836,2 Units,Physics
19837,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19838,"Introduction to data science with applications to physics. Topics include: statistics and probability in physics, modeling of the physical systems and data, numerical integration and differentiation, function approximation. Connector course for Data Science 8, room-shared with Physics 77. Recommended for freshmen intended to major in physics or engineering with emphasis on data science.",Physics
19839,Data Science Applications in Physics:,Physics
19840,Read More [+],Physics
19841,Objectives & Outcomes,Physics
19842,Student Learning Outcomes:,Physics
19843,Learning goals for Physics 88,Physics
19844,"The following learning goals will guide the presentation of material as well as development of HWs, rubrics for assessment, and practice problems for use in discussion section: 1) Use of representations, 2) Communication, 3) Tools, 4) Problem-Solving, 5) Making connections, 6) Intellectual maturity and metacognition, 7) Resourcefulness.",Physics
19845,Rules & Requirements,Physics
19846,Prerequisites:,Physics
19847,"Math 1A, 1B (1B can be taken concurrently), Physics 5A or 7A (may be taken concurrently), Data Science 8 (may be taken concurrently), or permission of instructor",Physics
19848,Hours & Format,Physics
19849,Fall and/or spring:,Physics
19850,9 weeks - 2 hours of lecture and 2 hours of workshop per week,Physics
19851,Summer:,Physics
19852,6 weeks - 3 hours of lecture and 3 hours of workshop per week,Physics
19853,Additional Details,Physics
19854,Subject/Course Level:,Physics
19855,Physics/Undergraduate,Physics
19856,Grading/Final exam status:,Physics
19857,Letter grade. Alternative to final exam.,Physics
19858,Data Science Applications in Physics:,Physics
19859,Read Less [-],Physics
19860,PHYSICS 89,Physics
19861,4 Units,Physics
19862,"Terms offered: Fall 2020, Summer 2020 10 Week Session, Spring 2020",Physics
19863,"Complex numbers, linear algebra, ordinary differential equations, Fourier series and transform methods, introduction to partial differential equations, introduction to tensors. Applications to physics will be emphasized. This course or an equivalent course required for physics major.",Physics
19864,Introduction to Mathematical Physics:,Physics
19865,Read More [+],Physics
19866,Rules & Requirements,Physics
19867,Prerequisites:,Physics
19868,Math 53; Physics 5A or 7A (can be taken concurrently) or instructor’s consent,Physics
19869,Hours & Format,Physics
19870,Fall and/or spring:,Physics
19871,15 weeks - 3 hours of lecture and 2 hours of discussion per week,Physics
19872,Summer:,Physics
19873,10 weeks - 4 hours of lecture and 3 hours of discussion per week,Physics
19874,Additional Details,Physics
19875,Subject/Course Level:,Physics
19876,Physics/Undergraduate,Physics
19877,Grading/Final exam status:,Physics
19878,Letter grade. Final exam required.,Physics
19879,Introduction to Mathematical Physics:,Physics
19880,Read Less [-],Physics
19881,PHYSICS 98,Physics
19882,1 - 4 Units,Physics
19883,"Terms offered: Spring 2020, Fall 2019, Spring 2019",Physics
19884,Directed Group Study:,Physics
19885,Read More [+],Physics
19886,Rules & Requirements,Physics
19887,Prerequisites:,Physics
19888,Restricted to freshman and sophomores only; consent of instructor,Physics
19889,Credit Restrictions:,Physics
19890,Enrollment is restricted; see the Introduction to Courses and Curricula section of this catalog.,Physics
19891,Repeat rules:,Physics
19892,Course may be repeated for credit when topic changes.,Physics
19893,Hours & Format,Physics
19894,Fall and/or spring:,Physics
19895,15 weeks - 1-4 hours of directed group study per week,Physics
19896,Summer:,Physics
19897,8 weeks - 1.5-7.5 hours of directed group study per week,Physics
19898,Additional Details,Physics
19899,Subject/Course Level:,Physics
19900,Physics/Undergraduate,Physics
19901,Grading/Final exam status:,Physics
19902,Offered for pass/not pass grade only. Final exam not required.,Physics
19903,Directed Group Study:,Physics
19904,Read Less [-],Physics
19905,PHYSICS 98BC,Physics
19906,1 Unit,Physics
19907,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19908,"Berkeley Connect is a mentoring program, offered through various academic departments, that helps students build intellectual community. Over the course of a semester, enrolled students participate in regular small-group discussions facilitated by a graduate student mentor (following a faculty-directed curriculum), meet with their graduate student mentor for one-on-one academic advising, attend lectures and panel discussions featuring department",Physics
19909,"faculty and alumni, and go on field trips to campus resources. Students are not required to be declared majors in order to participate.",Physics
19910,Berkeley Connect:,Physics
19911,Read More [+],Physics
19912,Rules & Requirements,Physics
19913,Repeat rules:,Physics
19914,Course may be repeated for credit without restriction.,Physics
19915,Hours & Format,Physics
19916,Fall and/or spring:,Physics
19917,15 weeks - 1 hour of directed group study per week,Physics
19918,Additional Details,Physics
19919,Subject/Course Level:,Physics
19920,Physics/Undergraduate,Physics
19921,Grading/Final exam status:,Physics
19922,Offered for pass/not pass grade only. Final exam not required.,Physics
